cyclone_id,name,timestamp_t0,lat_t0,lon_t0,wind_t0
2020136N10088,AMPHAN,2020-05-15 18:00:00,9.5,86.6,
2020136N10088,AMPHAN,2020-05-15 21:00:00,9.6,86.5,
2020136N10088,AMPHAN,2020-05-16 00:00:00,9.8,86.4,46.3
2020136N10088,AMPHAN,2020-05-16 03:00:00,10.1,86.2,46.3
2020136N10088,AMPHAN,2020-05-16 06:00:00,10.3,86.1,46.3
2020136N10088,AMPHAN,2020-05-16 09:00:00,10.5,86.1,55.6
2020136N10088,AMPHAN,2020-05-16 12:00:00,10.6,86.2,64.8
2020136N10088,AMPHAN,2020-05-16 15:00:00,10.8,86.1,74.1
2020136N10088,AMPHAN,2020-05-16 18:00:00,10.9,86.1,74.1
2020136N10088,AMPHAN,2020-05-16 21:00:00,11.1,86.1,83.3
2020136N10088,AMPHAN,2020-05-17 00:00:00,11.2,86.1,83.3
2020136N10088,AMPHAN,2020-05-17 03:00:00,11.3,86.1,92.6
2020136N10088,AMPHAN,2020-05-17 06:00:00,11.5,86.2,101.9
2020136N10088,AMPHAN,2020-05-17 09:00:00,11.6,86.2,120.4
2020136N10088,AMPHAN,2020-05-17 12:00:00,11.9,86.2,129.6
2020136N10088,AMPHAN,2020-05-17 15:00:00,12.5,86.4,138.9
2020136N10088,AMPHAN,2020-05-17 18:00:00,12.5,86.4,148.2
2020136N10088,AMPHAN,2020-05-17 21:00:00,12.9,86.5,166.7
2020136N10088,AMPHAN,2020-05-18 00:00:00,13.2,86.4,185.2
2020136N10088,AMPHAN,2020-05-18 03:00:00,13.3,86.2,213.0
2020136N10088,AMPHAN,2020-05-18 06:00:00,13.4,86.2,222.2
2020136N10088,AMPHAN,2020-05-18 09:00:00,13.7,86.2,222.2
2020136N10088,AMPHAN,2020-05-18 12:00:00,14.1,86.4,231.5
2020136N10088,AMPHAN,2020-05-18 15:00:00,14.5,86.5,231.5
2020136N10088,AMPHAN,2020-05-18 18:00:00,14.9,86.6,240.8
2020136N10088,AMPHAN,2020-05-18 21:00:00,15.2,86.7,240.8
2020136N10088,AMPHAN,2020-05-19 00:00:00,15.6,86.8,231.5
2020136N10088,AMPHAN,2020-05-19 03:00:00,16.0,86.9,222.2
2020136N10088,AMPHAN,2020-05-19 06:00:00,16.5,87.0,213.0
2020136N10088,AMPHAN,2020-05-19 09:00:00,16.9,87.0,203.7
2020136N10088,AMPHAN,2020-05-19 12:00:00,17.3,87.1,194.5
2020136N10088,AMPHAN,2020-05-19 15:00:00,17.9,87.1,185.2
2020136N10088,AMPHAN,2020-05-19 18:00:00,18.3,87.2,185.2
2020136N10088,AMPHAN,2020-05-19 21:00:00,18.7,87.3,185.2
2020136N10088,AMPHAN,2020-05-20 00:00:00,19.2,87.5,175.9
2020136N10088,AMPHAN,2020-05-20 03:00:00,19.8,87.7,175.9
2020136N10088,AMPHAN,2020-05-20 06:00:00,20.6,88.0,166.7
2020136N10088,AMPHAN,2020-05-20 09:00:00,21.4,88.1,166.7
2020136N10088,AMPHAN,2020-05-20 12:00:00,22.1,88.4,157.4
2020150N17054,UNNAMED,2020-05-29 21:00:00,17.3,54.2,46.3
2020150N17054,UNNAMED,2020-05-30 00:00:00,17.3,54.2,46.3
2020150N17054,UNNAMED,2020-05-30 03:00:00,17.3,54.2,46.3
2020150N17054,UNNAMED,2020-05-30 06:00:00,17.2,54.0,46.3
2020150N17054,UNNAMED,2020-05-30 09:00:00,17.2,54.0,46.3
2020150N17054,UNNAMED,2020-05-30 12:00:00,17.2,54.0,46.3
2020150N17054,UNNAMED,2020-05-30 15:00:00,17.2,54.0,46.3
2020150N17054,UNNAMED,2020-05-30 18:00:00,17.2,54.0,46.3
2020153N13072,NISARGA,2020-06-01 06:00:00,13.4,71.2,46.3
2020153N13072,NISARGA,2020-06-01 09:00:00,13.7,71.1,46.3
2020153N13072,NISARGA,2020-06-01 12:00:00,14.0,71.1,46.3
2020153N13072,NISARGA,2020-06-01 15:00:00,14.2,71.2,46.3
2020153N13072,NISARGA,2020-06-01 18:00:00,14.4,71.2,46.3
2020153N13072,NISARGA,2020-06-01 21:00:00,14.7,71.2,51.9
2020153N13072,NISARGA,2020-06-02 00:00:00,15.0,71.3,55.6
2020153N13072,NISARGA,2020-06-02 03:00:00,15.3,71.3,55.6
2020153N13072,NISARGA,2020-06-02 06:00:00,15.7,71.3,64.8
2020153N13072,NISARGA,2020-06-02 09:00:00,16.0,71.3,64.8
2020153N13072,NISARGA,2020-06-02 12:00:00,16.3,71.4,74.1
2020153N13072,NISARGA,2020-06-02 15:00:00,16.2,71.5,74.1
2020153N13072,NISARGA,2020-06-02 18:00:00,16.8,71.6,74.1
2020153N13072,NISARGA,2020-06-02 21:00:00,17.0,71.9,83.3
2020153N13072,NISARGA,2020-06-03 00:00:00,17.3,72.1,92.6
2020153N13072,NISARGA,2020-06-03 03:00:00,17.6,72.4,101.9
2020153N13072,NISARGA,2020-06-03 06:00:00,18.1,72.9,111.1
2020285N15087,UNNAMED,2020-10-11 12:00:00,15.5,85.4,46.3
2020285N15087,UNNAMED,2020-10-11 15:00:00,15.5,85.3,46.3
2020285N15087,UNNAMED,2020-10-11 18:00:00,15.6,85.2,46.3
2020285N15087,UNNAMED,2020-10-11 21:00:00,15.7,85.1,46.3
2020285N15087,UNNAMED,2020-10-12 00:00:00,15.7,85.0,46.3
2020285N15087,UNNAMED,2020-10-12 03:00:00,15.7,85.0,55.6
2020285N15087,UNNAMED,2020-10-12 06:00:00,15.9,84.8,55.6
2020285N15087,UNNAMED,2020-10-12 09:00:00,16.0,84.7,55.6
2020285N15087,UNNAMED,2020-10-12 12:00:00,16.1,84.6,55.6
2020285N15087,UNNAMED,2020-10-12 15:00:00,16.3,84.1,55.6
2020285N15087,UNNAMED,2020-10-12 18:00:00,16.5,83.4,55.6
2020285N15087,UNNAMED,2020-10-12 21:00:00,16.7,82.9,55.6
2020285N15087,UNNAMED,2020-10-13 00:00:00,16.9,82.5,55.6
2020285N15087,UNNAMED,2020-10-13 03:00:00,17.0,82.1,55.6
2020285N15087,UNNAMED,2020-10-13 06:00:00,17.3,81.5,46.3
2020291N18069,UNNAMED,2020-10-17 15:00:00,17.8,67.1,46.3
2020291N18069,UNNAMED,2020-10-17 18:00:00,17.8,66.8,46.3
2020296N19087,UNNAMED,2020-10-22 15:00:00,19.9,87.4,46.3
2020296N19087,UNNAMED,2020-10-22 18:00:00,20.2,87.6,46.3
2020326N11063,GATI,2020-11-21 00:00:00,11.3,60.6,
2020326N11063,GATI,2020-11-21 03:00:00,11.3,59.7,
2020326N11063,GATI,2020-11-21 06:00:00,11.3,58.8,
2020326N11063,GATI,2020-11-21 09:00:00,11.3,57.9,
2020326N11063,GATI,2020-11-21 12:00:00,11.3,57.1,
2020326N11063,GATI,2020-11-21 15:00:00,11.1,56.2,
2020326N11063,GATI,2020-11-21 18:00:00,10.9,55.8,46.3
2020326N11063,GATI,2020-11-21 21:00:00,10.9,55.2,51.9
2020326N11063,GATI,2020-11-22 00:00:00,10.8,54.5,55.6
2020326N11063,GATI,2020-11-22 03:00:00,10.6,53.5,74.1
2020326N11063,GATI,2020-11-22 06:00:00,10.4,52.6,92.6
2020326N11063,GATI,2020-11-22 09:00:00,10.4,52.0,120.4
2020326N11063,GATI,2020-11-22 12:00:00,10.4,51.5,138.9
2020326N11063,GATI,2020-11-22 15:00:00,10.4,51.0,138.9
2020326N11063,GATI,2020-11-22 18:00:00,10.4,50.6,120.4
2020326N11063,GATI,2020-11-22 21:00:00,10.5,50.2,111.1
2020326N11063,GATI,2020-11-23 00:00:00,10.7,50.0,83.3
2020326N11063,GATI,2020-11-23 03:00:00,10.9,49.6,64.8
2020326N11063,GATI,2020-11-23 06:00:00,11.1,49.3,55.6
2020326N11063,GATI,2020-11-23 09:00:00,11.3,48.9,55.6
2020326N11063,GATI,2020-11-23 12:00:00,11.5,48.6,55.6
2020327N08086,NIVAR,2020-11-22 18:00:00,9.0,85.1,
2020327N08086,NIVAR,2020-11-22 21:00:00,9.0,85.0,46.3
2020327N08086,NIVAR,2020-11-23 00:00:00,9.3,84.6,46.3
2020327N08086,NIVAR,2020-11-23 03:00:00,9.5,84.2,46.3
2020327N08086,NIVAR,2020-11-23 06:00:00,9.6,84.0,46.3
2020327N08086,NIVAR,2020-11-23 09:00:00,9.7,83.8,51.9
2020327N08086,NIVAR,2020-11-23 12:00:00,9.9,83.6,55.6
2020327N08086,NIVAR,2020-11-23 15:00:00,9.9,83.5,55.6
2020327N08086,NIVAR,2020-11-23 18:00:00,10.0,83.5,55.6
2020327N08086,NIVAR,2020-11-23 21:00:00,9.9,83.3,61.1
2020327N08086,NIVAR,2020-11-24 00:00:00,9.8,83.2,64.8
2020327N08086,NIVAR,2020-11-24 03:00:00,9.8,83.1,64.8
2020327N08086,NIVAR,2020-11-24 06:00:00,9.8,83.0,74.1
2020327N08086,NIVAR,2020-11-24 09:00:00,9.9,82.9,83.3
2020327N08086,NIVAR,2020-11-24 12:00:00,10.0,82.8,83.3
2020327N08086,NIVAR,2020-11-24 15:00:00,10.1,82.7,83.3
2020327N08086,NIVAR,2020-11-24 18:00:00,10.2,82.6,92.6
2020327N08086,NIVAR,2020-11-24 21:00:00,10.4,82.4,101.9
2020327N08086,NIVAR,2020-11-25 00:00:00,10.6,82.2,111.1
2020327N08086,NIVAR,2020-11-25 03:00:00,10.8,81.8,111.1
2020327N08086,NIVAR,2020-11-25 06:00:00,11.1,81.4,111.1
2020327N08086,NIVAR,2020-11-25 09:00:00,11.3,81.1,120.4
2020327N08086,NIVAR,2020-11-25 12:00:00,11.5,80.9,120.4
2020327N08086,NIVAR,2020-11-25 15:00:00,11.8,80.6,120.4
2020327N08086,NIVAR,2020-11-25 18:00:00,12.0,80.4,120.4
2020327N08086,NIVAR,2020-11-25 21:00:00,12.2,80.1,111.1
2020327N08086,NIVAR,2020-11-26 00:00:00,12.5,80.0,92.6
2020327N08086,NIVAR,2020-11-26 03:00:00,12.7,79.7,74.1
2020327N08086,NIVAR,2020-11-26 06:00:00,13.0,79.6,64.8
2020327N08086,NIVAR,2020-11-26 09:00:00,13.3,79.6,55.6
2020327N08086,NIVAR,2020-11-26 12:00:00,13.5,79.8,55.6
2020335N06090,BUREVI,2020-11-30 00:00:00,7.5,87.8,37.0
2020335N06090,BUREVI,2020-11-30 03:00:00,7.6,87.6,46.3
2020335N06090,BUREVI,2020-11-30 06:00:00,7.6,87.4,46.3
2020335N06090,BUREVI,2020-11-30 09:00:00,7.6,87.2,46.3
2020335N06090,BUREVI,2020-11-30 12:00:00,7.5,87.1,46.3
2020335N06090,BUREVI,2020-11-30 15:00:00,7.5,87.0,46.3
2020335N06090,BUREVI,2020-11-30 18:00:00,7.5,86.8,46.3
2020335N06090,BUREVI,2020-11-30 21:00:00,7.4,86.4,51.9
2020335N06090,BUREVI,2020-12-01 00:00:00,7.4,86.1,55.6
2020335N06090,BUREVI,2020-12-01 03:00:00,7.4,85.8,55.6
2020335N06090,BUREVI,2020-12-01 06:00:00,7.5,85.4,55.6
2020335N06090,BUREVI,2020-12-01 09:00:00,7.6,85.1,61.1
2020335N06090,BUREVI,2020-12-01 12:00:00,7.7,84.9,64.8
2020335N06090,BUREVI,2020-12-01 15:00:00,7.8,84.6,64.8
2020335N06090,BUREVI,2020-12-01 18:00:00,8.0,84.3,64.8
2020335N06090,BUREVI,2020-12-01 21:00:00,8.3,83.7,64.8
2020335N06090,BUREVI,2020-12-02 00:00:00,8.5,83.3,74.1
2020335N06090,BUREVI,2020-12-02 03:00:00,8.6,82.9,74.1
2020335N06090,BUREVI,2020-12-02 06:00:00,8.7,82.6,83.3
2020335N06090,BUREVI,2020-12-02 09:00:00,8.8,82.2,83.3
2020335N06090,BUREVI,2020-12-02 12:00:00,8.8,81.9,83.3
2020335N06090,BUREVI,2020-12-02 15:00:00,8.9,81.6,83.3
2020335N06090,BUREVI,2020-12-02 18:00:00,9.0,81.2,83.3
2020335N06090,BUREVI,2020-12-02 21:00:00,9.0,80.9,74.1
2020335N06090,BUREVI,2020-12-03 00:00:00,9.0,80.5,74.1
2020335N06090,BUREVI,2020-12-03 03:00:00,9.1,80.4,74.1
2020335N06090,BUREVI,2020-12-03 06:00:00,9.3,80.1,74.1
2020335N06090,BUREVI,2020-12-03 09:00:00,9.4,79.8,64.8
2020335N06090,BUREVI,2020-12-03 12:00:00,9.4,79.6,55.6
2020335N06090,BUREVI,2020-12-03 15:00:00,9.4,79.4,55.6
2020335N06090,BUREVI,2020-12-03 18:00:00,9.3,79.3,55.6
2020335N06090,BUREVI,2020-12-03 21:00:00,9.3,79.3,55.6
2020335N06090,BUREVI,2020-12-04 00:00:00,9.2,79.3,55.6
2020335N06090,BUREVI,2020-12-04 03:00:00,9.1,79.2,55.6
2020335N06090,BUREVI,2020-12-04 06:00:00,9.2,79.3,55.6
2021133N10071,TAUKTAE,2021-05-13 18:00:00,10.5,71.5,
2021133N10071,TAUKTAE,2021-05-13 21:00:00,10.7,71.6,
2021133N10071,TAUKTAE,2021-05-14 00:00:00,10.9,71.8,
2021133N10071,TAUKTAE,2021-05-14 03:00:00,11.0,72.0,46.3
2021133N10071,TAUKTAE,2021-05-14 06:00:00,11.2,72.2,46.3
2021133N10071,TAUKTAE,2021-05-14 09:00:00,11.5,72.4,55.6
2021133N10071,TAUKTAE,2021-05-14 12:00:00,11.7,72.6,55.6
2021133N10071,TAUKTAE,2021-05-14 15:00:00,12.0,72.7,61.1
2021133N10071,TAUKTAE,2021-05-14 18:00:00,12.3,72.8,64.8
2021133N10071,TAUKTAE,2021-05-14 21:00:00,12.4,72.8,74.1
2021133N10071,TAUKTAE,2021-05-15 00:00:00,12.8,72.9,74.1
2021133N10071,TAUKTAE,2021-05-15 03:00:00,13.0,72.9,74.1
2021133N10071,TAUKTAE,2021-05-15 06:00:00,13.3,73.0,83.3
2021133N10071,TAUKTAE,2021-05-15 09:00:00,13.6,73.0,83.3
2021133N10071,TAUKTAE,2021-05-15 12:00:00,13.9,73.0,101.9
2021133N10071,TAUKTAE,2021-05-15 15:00:00,14.2,72.9,101.9
2021133N10071,TAUKTAE,2021-05-15 18:00:00,14.5,72.8,111.1
2021133N10071,TAUKTAE,2021-05-15 21:00:00,14.7,72.8,111.1
2021133N10071,TAUKTAE,2021-05-16 00:00:00,15.0,72.8,120.4
2021133N10071,TAUKTAE,2021-05-16 03:00:00,15.4,72.8,129.6
2021133N10071,TAUKTAE,2021-05-16 06:00:00,15.8,72.8,129.6
2021133N10071,TAUKTAE,2021-05-16 09:00:00,16.3,72.7,129.6
2021133N10071,TAUKTAE,2021-05-16 12:00:00,16.8,72.5,138.9
2021133N10071,TAUKTAE,2021-05-16 15:00:00,17.3,72.3,148.2
2021133N10071,TAUKTAE,2021-05-16 18:00:00,17.7,72.0,157.4
2021133N10071,TAUKTAE,2021-05-16 21:00:00,18.0,71.8,166.7
2021133N10071,TAUKTAE,2021-05-17 00:00:00,18.4,71.7,185.2
2021133N10071,TAUKTAE,2021-05-17 03:00:00,18.8,71.6,185.2
2021133N10071,TAUKTAE,2021-05-17 06:00:00,19.3,71.5,185.2
2021133N10071,TAUKTAE,2021-05-17 09:00:00,19.6,71.4,185.2
2021133N10071,TAUKTAE,2021-05-17 12:00:00,20.1,71.4,175.9
2021133N10071,TAUKTAE,2021-05-17 15:00:00,20.5,71.3,166.7
2021133N10071,TAUKTAE,2021-05-17 18:00:00,20.9,71.2,157.4
2021133N10071,TAUKTAE,2021-05-17 21:00:00,21.2,71.2,138.9
2021133N10071,TAUKTAE,2021-05-18 00:00:00,21.5,71.2,120.4
2021133N10071,TAUKTAE,2021-05-18 03:00:00,21.7,71.3,101.9
2021133N10071,TAUKTAE,2021-05-18 06:00:00,22.1,71.6,83.3
2021143N15090,YAAS,2021-05-23 12:00:00,15.7,89.6,46.3
2021143N15090,YAAS,2021-05-23 15:00:00,15.8,89.5,51.9
2021143N15090,YAAS,2021-05-23 18:00:00,15.8,89.5,55.6
2021143N15090,YAAS,2021-05-23 21:00:00,16.0,89.6,61.1
2021143N15090,YAAS,2021-05-24 00:00:00,16.1,89.8,64.8
2021143N15090,YAAS,2021-05-24 03:00:00,16.5,89.7,74.1
2021143N15090,YAAS,2021-05-24 06:00:00,16.6,89.6,74.1
2021143N15090,YAAS,2021-05-24 09:00:00,16.9,89.6,74.1
2021143N15090,YAAS,2021-05-24 12:00:00,17.2,89.4,83.3
2021143N15090,YAAS,2021-05-24 15:00:00,17.4,89.2,83.3
2021143N15090,YAAS,2021-05-24 18:00:00,17.6,89.0,92.6
2021143N15090,YAAS,2021-05-24 21:00:00,17.8,88.9,101.9
2021143N15090,YAAS,2021-05-25 00:00:00,18.1,88.6,101.9
2021143N15090,YAAS,2021-05-25 03:00:00,18.4,88.4,101.9
2021143N15090,YAAS,2021-05-25 06:00:00,18.8,88.2,111.1
2021143N15090,YAAS,2021-05-25 09:00:00,19.1,88.2,111.1
2021143N15090,YAAS,2021-05-25 12:00:00,19.5,88.2,120.4
2021143N15090,YAAS,2021-05-25 15:00:00,19.9,88.0,120.4
2021143N15090,YAAS,2021-05-25 18:00:00,20.3,87.8,129.6
2021143N15090,YAAS,2021-05-25 21:00:00,20.4,87.7,138.9
2021143N15090,YAAS,2021-05-26 00:00:00,20.6,87.6,138.9
2021143N15090,YAAS,2021-05-26 03:00:00,21.1,87.2,138.9
2021143N15090,YAAS,2021-05-26 06:00:00,21.5,86.9,138.9
2021143N15090,YAAS,2021-05-26 09:00:00,21.7,86.6,101.9
2021143N15090,YAAS,2021-05-26 12:00:00,21.9,86.5,83.3
2021143N15090,YAAS,2021-05-26 15:00:00,22.2,86.1,74.1
2021143N15090,YAAS,2021-05-26 18:00:00,22.5,85.8,55.6
2021256N20087,UNNAMED,2021-09-13 00:00:00,20.6,87.0,55.6
2021256N20087,UNNAMED,2021-09-13 03:00:00,20.9,86.5,55.6
2021256N20087,UNNAMED,2021-09-13 06:00:00,21.1,86.2,55.6
2021256N20087,UNNAMED,2021-09-13 09:00:00,21.3,85.9,55.6
2021256N20087,UNNAMED,2021-09-13 12:00:00,21.4,85.5,55.6
2021256N20087,UNNAMED,2021-09-13 15:00:00,21.5,85.2,55.6
2021256N20087,UNNAMED,2021-09-13 18:00:00,21.6,84.8,55.6
2021267N18094,GULAB:SHAHEEN-GU,2021-10-01 12:00:00,23.5,63.9,101.9
2021267N18094,GULAB:SHAHEEN-GU,2021-10-01 15:00:00,23.6,63.5,101.9
2021267N18094,GULAB:SHAHEEN-GU,2021-10-01 18:00:00,23.7,63.2,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-01 21:00:00,23.8,62.8,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-02 00:00:00,23.8,62.5,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-02 03:00:00,24.0,62.1,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-02 06:00:00,24.1,61.7,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-02 09:00:00,24.2,61.3,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-02 12:00:00,24.4,60.9,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-02 15:00:00,24.4,60.5,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-02 18:00:00,24.3,60.1,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-02 21:00:00,24.3,59.7,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-03 00:00:00,24.2,59.5,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-03 03:00:00,24.1,59.1,111.1
2021267N18094,GULAB:SHAHEEN-GU,2021-10-03 06:00:00,24.1,58.8,111.1
2021280N14068,UNNAMED,2021-10-07 15:00:00,14.4,66.9,46.3
2021280N14068,UNNAMED,2021-10-07 18:00:00,14.5,66.8,46.3
2021312N07090,UNNAMED,2021-11-08 18:00:00,8.2,88.6,
2021312N07090,UNNAMED,2021-11-08 21:00:00,8.4,88.2,
2021312N07090,UNNAMED,2021-11-09 00:00:00,8.5,87.9,
2021312N07090,UNNAMED,2021-11-09 03:00:00,8.6,87.8,
2021312N07090,UNNAMED,2021-11-09 06:00:00,8.7,87.8,
2021312N07090,UNNAMED,2021-11-09 09:00:00,8.8,87.7,
2021312N07090,UNNAMED,2021-11-09 12:00:00,9.0,87.5,
2021312N07090,UNNAMED,2021-11-09 15:00:00,9.3,87.3,
2021312N07090,UNNAMED,2021-11-09 18:00:00,9.6,86.9,
2021312N07090,UNNAMED,2021-11-09 21:00:00,9.8,86.5,
2021312N07090,UNNAMED,2021-11-10 00:00:00,9.9,85.9,
2021312N07090,UNNAMED,2021-11-10 03:00:00,10.1,85.1,
2021312N07090,UNNAMED,2021-11-10 06:00:00,10.3,84.2,
2021312N07090,UNNAMED,2021-11-10 09:00:00,10.5,83.5,
2021312N07090,UNNAMED,2021-11-10 12:00:00,10.8,83.1,46.3
2021312N07090,UNNAMED,2021-11-10 15:00:00,11.4,82.6,46.3
2021312N07090,UNNAMED,2021-11-10 18:00:00,11.9,82.1,46.3
2021335N08096,JAWAD,2021-12-01 06:00:00,8.0,94.0,
2021335N08096,JAWAD,2021-12-01 09:00:00,8.1,93.4,
2021335N08096,JAWAD,2021-12-01 12:00:00,8.2,92.9,
2021335N08096,JAWAD,2021-12-01 15:00:00,8.5,92.3,
2021335N08096,JAWAD,2021-12-01 18:00:00,8.9,91.8,
2021335N08096,JAWAD,2021-12-01 21:00:00,9.2,91.3,
2021335N08096,JAWAD,2021-12-02 00:00:00,9.6,90.8,
2021335N08096,JAWAD,2021-12-02 03:00:00,10.0,90.1,
2021335N08096,JAWAD,2021-12-02 06:00:00,10.5,89.3,
2021335N08096,JAWAD,2021-12-02 09:00:00,11.0,88.7,
2021335N08096,JAWAD,2021-12-02 12:00:00,11.4,88.4,46.3
2021335N08096,JAWAD,2021-12-02 15:00:00,11.8,87.9,46.3
2021335N08096,JAWAD,2021-12-02 18:00:00,12.2,87.3,46.3
2021335N08096,JAWAD,2021-12-02 21:00:00,12.9,86.7,51.9
2021335N08096,JAWAD,2021-12-03 00:00:00,13.6,86.2,55.6
2021335N08096,JAWAD,2021-12-03 03:00:00,14.0,85.9,55.6
2021335N08096,JAWAD,2021-12-03 06:00:00,14.4,85.6,64.8
2021335N08096,JAWAD,2021-12-03 09:00:00,14.7,85.3,64.8
2021335N08096,JAWAD,2021-12-03 12:00:00,15.0,85.1,74.1
2021335N08096,JAWAD,2021-12-03 15:00:00,15.2,85.0,74.1
2021335N08096,JAWAD,2021-12-03 18:00:00,15.5,84.9,74.1
2021335N08096,JAWAD,2021-12-03 21:00:00,15.7,84.9,74.1
2021335N08096,JAWAD,2021-12-04 00:00:00,16.0,84.8,74.1
2021335N08096,JAWAD,2021-12-04 03:00:00,16.2,84.8,74.1
2021335N08096,JAWAD,2021-12-04 06:00:00,16.3,84.9,64.8
2021335N08096,JAWAD,2021-12-04 09:00:00,16.5,84.9,64.8
2021335N08096,JAWAD,2021-12-04 12:00:00,16.8,85.1,55.6
2021335N08096,JAWAD,2021-12-04 15:00:00,17.1,85.1,55.6
2021335N08096,JAWAD,2021-12-04 18:00:00,17.3,85.3,55.6
2021335N08096,JAWAD,2021-12-04 21:00:00,17.4,85.4,55.6
2021335N08096,JAWAD,2021-12-05 00:00:00,17.7,85.7,55.6
2021335N08096,JAWAD,2021-12-05 03:00:00,18.3,85.8,55.6
2021335N08096,JAWAD,2021-12-05 06:00:00,18.7,86.1,55.6
2022062N06085,UNNAMED,2022-03-03 12:00:00,7.7,83.7,46.3
2022062N06085,UNNAMED,2022-03-03 15:00:00,8.0,83.5,46.3
2022062N06085,UNNAMED,2022-03-03 18:00:00,8.2,83.4,46.3
2022062N06085,UNNAMED,2022-03-03 21:00:00,8.4,83.2,46.3
2022062N06085,UNNAMED,2022-03-04 00:00:00,8.7,83.2,46.3
2022062N06085,UNNAMED,2022-03-04 03:00:00,9.1,83.1,46.3
2022062N06085,UNNAMED,2022-03-04 06:00:00,9.5,83.1,46.3
2022062N06085,UNNAMED,2022-03-04 09:00:00,9.9,83.1,51.9
2022062N06085,UNNAMED,2022-03-04 12:00:00,10.3,83.2,55.6
2022062N06085,UNNAMED,2022-03-04 15:00:00,10.6,83.3,55.6
2022062N06085,UNNAMED,2022-03-04 18:00:00,10.9,83.4,55.6
2022062N06085,UNNAMED,2022-03-04 21:00:00,11.1,83.3,55.6
2022062N06085,UNNAMED,2022-03-05 00:00:00,11.3,83.3,55.6
2022062N06085,UNNAMED,2022-03-05 03:00:00,11.5,83.2,55.6
2022062N06085,UNNAMED,2022-03-05 06:00:00,11.6,83.1,55.6
2022062N06085,UNNAMED,2022-03-05 09:00:00,11.6,83.1,55.6
2022062N06085,UNNAMED,2022-03-05 12:00:00,11.5,83.0,55.6
2022062N06085,UNNAMED,2022-03-05 15:00:00,11.4,82.8,51.9
2022062N06085,UNNAMED,2022-03-05 18:00:00,11.3,82.7,46.3
2022079N10093,UNNAMED,2022-03-20 12:00:00,10.9,93.2,46.3
2022079N10093,UNNAMED,2022-03-20 15:00:00,11.1,93.3,46.3
2022079N10093,UNNAMED,2022-03-20 18:00:00,11.3,93.4,46.3
2022079N10093,UNNAMED,2022-03-20 21:00:00,11.6,93.6,51.9
2022079N10093,UNNAMED,2022-03-21 00:00:00,11.9,93.7,55.6
2022079N10093,UNNAMED,2022-03-21 03:00:00,12.3,93.8,55.6
2022079N10093,UNNAMED,2022-03-21 06:00:00,12.6,93.9,55.6
2022079N10093,UNNAMED,2022-03-21 09:00:00,12.9,94.0,55.6
2022079N10093,UNNAMED,2022-03-21 12:00:00,13.3,94.0,55.6
2022079N10093,UNNAMED,2022-03-21 15:00:00,13.6,94.0,55.6
2022079N10093,UNNAMED,2022-03-21 18:00:00,14.0,94.0,55.6
2022079N10093,UNNAMED,2022-03-21 21:00:00,14.5,94.1,55.6
2022079N10093,UNNAMED,2022-03-22 00:00:00,14.9,94.2,55.6
2022126N07095,ASANI,2022-05-06 00:00:00,7.7,93.6,
2022126N07095,ASANI,2022-05-06 03:00:00,7.8,93.4,
2022126N07095,ASANI,2022-05-06 06:00:00,7.9,93.3,
2022126N07095,ASANI,2022-05-06 09:00:00,8.0,93.1,
2022126N07095,ASANI,2022-05-06 12:00:00,8.2,92.9,
2022126N07095,ASANI,2022-05-06 15:00:00,8.3,92.7,
2022126N07095,ASANI,2022-05-06 18:00:00,8.5,92.4,
2022126N07095,ASANI,2022-05-06 21:00:00,8.9,91.9,
2022126N07095,ASANI,2022-05-07 00:00:00,9.2,91.5,
2022126N07095,ASANI,2022-05-07 03:00:00,9.3,91.3,
2022126N07095,ASANI,2022-05-07 06:00:00,9.4,91.2,46.3
2022126N07095,ASANI,2022-05-07 09:00:00,9.7,90.8,51.9
2022126N07095,ASANI,2022-05-07 12:00:00,10.1,90.5,55.6
2022126N07095,ASANI,2022-05-07 15:00:00,10.4,90.2,55.6
2022126N07095,ASANI,2022-05-07 18:00:00,10.7,90.0,55.6
2022126N07095,ASANI,2022-05-07 21:00:00,10.9,89.6,61.1
2022126N07095,ASANI,2022-05-08 00:00:00,11.2,89.3,64.8
2022126N07095,ASANI,2022-05-08 03:00:00,11.5,88.9,74.1
2022126N07095,ASANI,2022-05-08 06:00:00,11.9,88.6,83.3
2022126N07095,ASANI,2022-05-08 09:00:00,12.1,88.2,83.3
2022126N07095,ASANI,2022-05-08 12:00:00,12.5,88.0,92.6
2022126N07095,ASANI,2022-05-08 15:00:00,12.8,87.6,92.6
2022126N07095,ASANI,2022-05-08 18:00:00,13.1,87.4,101.9
2022126N07095,ASANI,2022-05-08 21:00:00,13.5,86.9,101.9
