cyclone_id,season,name,subbasin,timestamp,lat,lon,sst,pressure_msl,wind_u,wind_v,wind_speed,pressure,category,pre_genesis_favorable
2015259N20084,2015,UNNAMED,AS,2015-09-17 15:00:00,20.0,77.5,,999.7,4.9633636474609375,-1.5561370849609375,55.6,996.0,Deep Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-17 18:00:00,20.0,77.0,,999.2,4.4137115478515625,-1.0735321044921875,55.6,996.0,Deep Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-17 21:00:00,20.0,76.4,,997.6,4.401031494140625,-5.019561767578125,55.6,996.0,Deep Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-18 00:00:00,20.8,77.4,,996.4,-0.884918212890625,-0.620330810546875,46.3,996.0,Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-18 03:00:00,20.7,77.0,,997.8,-0.0733642578125,-0.1680908203125,55.6,996.0,Deep Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-18 06:00:00,20.0,77.0,,1000.6,3.2732391357421875,3.11639404296875,55.6,998.0,Deep Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-18 09:00:00,20.7,76.5,,997.2,1.681488037109375,2.2979888916015625,46.3,998.0,Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-18 12:00:00,20.5,76.0,,998.8,2.53973388671875,3.7829742431640634,46.3,998.0,Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-18 15:00:00,20.5,75.8,,1000.6,2.803558349609375,3.2863922119140625,46.3,998.0,Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-18 18:00:00,20.5,75.5,,1001.8,4.69366455078125,2.363388061523437,46.3,998.0,Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-18 21:00:00,20.8,75.0,,999.7,3.016448974609375,4.300140380859375,46.3,998.0,Depression,False
2015259N20084,2015,UNNAMED,AS,2015-09-19 00:00:00,21.0,74.5,,999.7,5.040008544921875,4.623504638671875,46.3,998.0,Depression,False
2015280N13071,2015,UNNAMED,AS,2015-10-09 00:00:00,13.7,70.6,28.75,1002.5,-1.873382568359375,-1.810577392578125,46.3,1004.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-09 03:00:00,13.8,70.5,28.75,1004.3,-2.2519683837890625,2.096908569335937,46.3,1004.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-09 06:00:00,14.0,70.4,28.82,1004.8,-1.4293670654296875,2.8269805908203125,46.3,1004.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-09 09:00:00,14.1,70.3,28.73,1002.6,0.1047821044921875,-1.964447021484375,46.3,1003.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-09 12:00:00,14.3,70.2,28.8,1002.1,3.11151123046875,0.000946044921875,46.3,1002.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-09 15:00:00,14.5,70.1,28.78,1004.6,1.2891845703125,-2.95379638671875,51.9,1002.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-09 18:00:00,14.7,69.9,28.82,1005.0,-1.755340576171875,-1.88922119140625,55.6,1001.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-09 21:00:00,14.8,69.7,28.83,1002.9,-1.244384765625,-3.93084716796875,55.6,1001.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-10 00:00:00,15.0,69.6,29.13,1003.3,-1.9835662841796875,-6.4162139892578125,55.6,1001.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-10 03:00:00,15.1,69.5,29.13,1005.0,-1.9049224853515625,-4.3996124267578125,55.6,1001.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-10 06:00:00,15.1,69.4,29.13,1005.9,1.2911376953125,-1.3133544921875,55.6,1000.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-10 09:00:00,15.2,69.4,29.24,1004.0,4.6441650390625,-1.2189178466796875,55.6,1000.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-10 12:00:00,15.3,69.4,29.24,1004.1,7.284011840820312,-1.90338134765625,55.6,1000.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-10 15:00:00,15.3,69.4,29.24,1006.3,4.222824096679688,-0.5622100830078125,55.6,1000.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-10 18:00:00,15.4,69.4,29.36,1006.5,3.2047882080078125,0.8907928466796875,55.6,1000.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-10 21:00:00,15.5,69.4,29.36,1005.2,3.951141357421875,0.099578857421875,55.6,1001.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-11 00:00:00,15.6,69.3,29.22,1005.7,2.213287353515625,-2.7050018310546875,55.6,1001.0,Deep Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-11 03:00:00,15.7,69.3,29.3,1007.6,0.7713165283203125,-0.8793487548828125,46.3,1003.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-11 06:00:00,15.7,69.2,29.3,1009.0,1.5749969482421875,-0.20947265625,46.3,1003.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-11 09:00:00,15.8,69.2,29.3,1006.2,-1.524017333984375,-1.1670379638671875,46.3,1004.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-11 12:00:00,15.9,69.2,29.3,1006.9,0.7581787109375,-1.3079681396484375,46.3,1004.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-11 15:00:00,16.0,69.2,29.3,1008.6,1.3634796142578125,-2.7965850830078125,46.3,1004.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-11 18:00:00,16.0,69.2,29.3,1009.1,0.2180633544921875,-3.2401123046875,46.3,1004.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-11 21:00:00,16.0,69.1,29.25,1007.9,0.634246826171875,-2.9402008056640625,42.6,1004.0,Depression,True
2015280N13071,2015,UNNAMED,AS,2015-10-12 00:00:00,16.1,69.0,29.28,1008.2,1.8394012451171875,-3.7940673828125,37.0,1004.0,Depression,True
2015301N11065,2015,CHAPALA,AS,2015-10-28 03:00:00,11.8,64.7,29.17,1003.3,4.4950714111328125,-0.0975341796875,46.3,1005.0,Depression,True
2015301N11065,2015,CHAPALA,AS,2015-10-28 06:00:00,12.0,64.8,29.11,1004.2,4.13934326171875,-3.371185302734375,46.3,1004.0,Depression,True
2015301N11065,2015,CHAPALA,AS,2015-10-28 09:00:00,12.4,64.8,29.01,1000.9,2.9395904541015625,-1.0723876953125,51.9,1003.0,Deep Depression,True
2015301N11065,2015,CHAPALA,AS,2015-10-28 12:00:00,12.7,64.8,28.99,999.5,0.084869384765625,0.694091796875,55.6,1001.0,Deep Depression,True
2015301N11065,2015,CHAPALA,AS,2015-10-28 15:00:00,12.9,64.8,28.97,1001.1,-3.7401123046875,-1.2510528564453125,55.6,1001.0,Deep Depression,True
2015301N11065,2015,CHAPALA,AS,2015-10-28 18:00:00,13.1,64.6,28.91,1002.1,1.386474609375,-3.4376220703125,55.6,1001.0,Deep Depression,True
2015301N11065,2015,CHAPALA,AS,2015-10-28 21:00:00,13.3,64.4,28.89,1000.1,-1.0019073486328125,3.820724487304688,61.1,1000.0,Deep Depression,True
2015301N11065,2015,CHAPALA,AS,2015-10-29 00:00:00,13.6,64.3,28.63,1000.2,-3.726348876953125,6.1151275634765625,64.8,999.0,Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-29 03:00:00,13.7,64.1,28.61,1001.6,-6.655059814453125,6.9933624267578125,74.1,997.0,Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-29 06:00:00,13.9,63.8,28.64,1002.7,-7.449630737304687,7.86712646484375,83.3,996.0,Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-29 09:00:00,14.0,63.5,28.68,999.5,-0.7855224609375,11.970321655273438,92.6,994.0,Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-29 12:00:00,14.2,63.2,28.71,998.4,-4.992935180664063,9.795822143554688,101.9,990.0,Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-29 15:00:00,14.3,62.8,28.74,999.2,-4.9079437255859375,1.1619415283203125,111.1,988.0,Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-29 18:00:00,14.3,62.5,28.76,999.9,-1.3200531005859375,5.0433502197265625,120.4,984.0,Very Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-29 21:00:00,14.3,62.2,28.78,999.1,-0.12896728515625,8.543533325195312,138.9,976.0,Very Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-30 00:00:00,14.3,61.8,28.57,995.1,-2.523956298828125,1.630706787109375,166.7,966.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-30 03:00:00,14.2,61.5,28.52,996.7,-7.0213470458984375,8.146102905273438,194.5,954.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-30 06:00:00,14.2,61.1,28.39,995.7,-7.4639892578125,-0.6364288330078125,203.7,948.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-30 09:00:00,14.1,60.8,28.31,993.0,1.7091217041015625,8.936965942382812,213.0,940.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-30 12:00:00,14.1,60.6,28.27,990.3,-4.4715576171875,1.8508758544921875,213.0,940.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-30 15:00:00,14.0,60.4,28.27,994.5,-11.622543334960938,10.202865600585938,213.0,940.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-30 18:00:00,13.9,60.2,28.24,995.7,-15.678802490234377,8.408782958984375,213.0,940.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-30 21:00:00,13.9,59.9,28.23,994.6,-16.290069580078125,10.196670532226562,213.0,942.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-31 00:00:00,13.8,59.6,28.17,989.4,-6.308151245117188,7.72821044921875,203.7,944.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-31 03:00:00,13.8,59.2,28.18,990.1,-8.709823608398438,7.796905517578125,203.7,946.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-31 06:00:00,13.8,58.7,28.24,988.8,-8.113418579101562,0.8943023681640625,194.5,950.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-31 09:00:00,13.8,58.3,28.37,988.0,-3.8920745849609375,-12.16436767578125,194.5,950.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-31 12:00:00,13.8,57.9,28.38,983.3,-10.429336547851562,-2.517425537109375,194.5,950.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-31 15:00:00,13.8,57.5,28.26,985.9,-11.021255493164062,-8.3870849609375,194.5,950.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-31 18:00:00,13.8,57.2,28.23,987.3,-16.72467041015625,2.257659912109375,194.5,950.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-10-31 21:00:00,13.7,56.8,28.21,985.4,-17.691452026367188,-4.237106323242188,194.5,950.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-01 00:00:00,13.7,56.4,28.07,982.9,-23.058761596679688,1.5991668701171875,194.5,950.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-01 03:00:00,13.6,56.1,27.99,976.8,-15.767730712890623,1.97998046875,194.5,952.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-01 06:00:00,13.6,55.7,28.04,980.2,-15.8336181640625,13.250839233398438,185.2,954.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-01 09:00:00,13.5,55.2,28.11,978.8,-15.186508178710938,12.352020263671877,185.2,956.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-01 12:00:00,13.6,54.7,28.25,974.9,-12.563278198242188,6.460128784179688,185.2,956.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-01 15:00:00,13.5,54.2,28.02,976.3,-14.077865600585938,9.77490234375,185.2,956.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-01 18:00:00,13.4,53.7,28.14,979.8,-25.429855346679688,5.9007110595703125,185.2,956.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-01 21:00:00,13.3,53.1,28.37,974.1,-8.149215698242188,-13.470123291015623,185.2,956.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-02 00:00:00,13.2,52.6,27.59,972.8,-0.503692626953125,-16.054534912109375,185.2,958.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-02 03:00:00,13.2,52.2,27.72,969.6,1.355377197265625,5.894790649414063,175.9,960.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-02 06:00:00,13.3,51.6,27.89,976.2,14.545516967773438,-9.276321411132812,166.7,964.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-02 09:00:00,13.3,51.0,28.01,981.8,19.709274291992188,3.859909057617188,166.7,966.0,Extremely Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-02 12:00:00,13.4,50.6,27.54,978.3,-6.5675201416015625,-3.88763427734375,157.4,968.0,Very Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-02 15:00:00,13.5,50.0,27.79,983.0,-7.553314208984375,-7.915939331054687,157.4,970.0,Very Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-02 18:00:00,13.7,49.6,27.36,991.7,-16.174880981445312,10.536026000976562,148.2,974.0,Very Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-02 21:00:00,13.8,49.3,27.36,1001.3,-18.578781127929688,15.476943969726562,138.9,978.0,Very Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-03 00:00:00,14.0,48.9,26.61,1006.0,-10.433746337890623,14.2454833984375,120.4,984.0,Very Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-03 03:00:00,14.1,48.4,26.61,1010.5,-2.7827911376953125,6.6544342041015625,101.9,990.0,Severe Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-03 06:00:00,14.1,47.9,26.61,1013.5,-7.5422210693359375,2.222625732421875,83.3,996.0,Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-03 09:00:00,14.1,47.6,26.61,1011.8,-7.79180908203125,1.3392333984375,74.1,998.0,Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-03 12:00:00,14.1,47.4,26.61,1010.8,-7.946853637695312,-1.997100830078125,74.1,998.0,Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-03 15:00:00,14.2,47.2,26.62,1011.7,-7.9136962890625,-1.782745361328125,74.1,998.0,Cyclonic Storm,False
2015301N11065,2015,CHAPALA,AS,2015-11-03 18:00:00,14.3,47.1,26.62,1013.5,-6.451751708984375,-1.2125091552734375,55.6,1001.0,Deep Depression,True
2015301N11065,2015,CHAPALA,AS,2015-11-03 21:00:00,14.5,46.8,26.61,1013.0,-6.247711181640625,-1.5043182373046875,51.9,1002.0,Deep Depression,True
2015301N11065,2015,CHAPALA,AS,2015-11-04 00:00:00,14.8,46.5,27.32,1012.7,-3.64398193359375,-2.613311767578125,46.3,1003.0,Depression,True
2015309N14067,2015,MEGH,AS,2015-11-05 00:00:00,14.1,65.8,28.85,1007.0,-1.69927978515625,4.0037384033203125,46.3,1006.0,Depression,True
2015309N14067,2015,MEGH,AS,2015-11-05 03:00:00,14.1,65.4,28.84,1008.6,-1.5489501953125,2.5687713623046875,46.3,1004.0,Depression,True
2015309N14067,2015,MEGH,AS,2015-11-05 06:00:00,14.0,64.8,28.63,1010.0,-1.191741943359375,-2.3070526123046875,55.6,1002.0,Deep Depression,True
2015309N14067,2015,MEGH,AS,2015-11-05 09:00:00,14.0,64.3,28.37,1006.8,-2.4202117919921875,-2.0677490234375,61.1,1000.0,Deep Depression,True
2015309N14067,2015,MEGH,AS,2015-11-05 12:00:00,14.0,64.0,28.31,1006.2,-2.9969635009765625,-2.152252197265625,64.8,998.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-05 15:00:00,13.9,63.6,28.42,1007.9,-4.896286010742188,-4.4989166259765625,74.1,996.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-05 18:00:00,13.8,63.3,28.64,1008.4,-3.2238006591796875,-1.4660491943359375,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-05 21:00:00,13.7,62.9,28.71,1006.2,-2.040618896484375,2.3941192626953125,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-06 00:00:00,13.6,62.5,28.49,1005.6,-1.3122100830078125,-2.1263580322265625,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-06 03:00:00,13.4,62.2,28.42,1007.3,-3.328857421875,2.893539428710937,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-06 06:00:00,13.3,61.9,28.36,1009.3,1.6872406005859375,7.191009521484375,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-06 09:00:00,13.1,61.6,28.08,1006.5,1.4601593017578125,5.961456298828125,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-06 12:00:00,13.1,61.2,27.91,1003.7,0.0172271728515625,1.513885498046875,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-06 15:00:00,12.9,60.9,27.86,1005.5,-3.05267333984375,-5.494888305664063,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-06 18:00:00,12.9,60.7,27.92,1007.2,-4.29193115234375,-4.809127807617188,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-06 21:00:00,12.8,60.4,28.16,1005.9,3.294296264648437,-3.0419158935546875,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-07 00:00:00,12.8,60.1,28.23,1005.4,2.6616973876953125,-4.4966583251953125,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-07 03:00:00,12.8,59.6,28.34,1007.5,0.8824005126953125,-5.447479248046875,83.3,994.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-07 06:00:00,12.7,59.3,28.35,1008.8,0.7292327880859375,-3.6435699462890634,92.6,992.0,Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-07 09:00:00,12.7,58.8,28.23,1006.3,-3.725494384765625,-7.6906585693359375,101.9,990.0,Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-07 12:00:00,12.8,58.4,28.06,1004.2,-2.102386474609375,-4.027313232421875,111.1,988.0,Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-07 15:00:00,12.7,57.9,27.32,1006.9,-2.215087890625,-5.057144165039063,120.4,984.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-07 18:00:00,12.8,57.3,26.76,1009.1,-1.857940673828125,-7.1853790283203125,129.6,980.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-07 21:00:00,12.7,56.7,26.8,1008.1,-2.228866577148437,-7.0276947021484375,148.2,976.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-08 00:00:00,12.7,56.1,27.68,1007.2,-2.9309539794921875,-6.9959259033203125,157.4,974.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-08 03:00:00,12.7,55.5,27.84,1009.5,-1.9925079345703125,-7.80987548828125,166.7,968.0,Extremely Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-08 06:00:00,12.7,54.9,27.85,1011.3,-1.496673583984375,-7.33660888671875,175.9,964.0,Extremely Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-08 09:00:00,12.7,54.2,27.16,1009.8,1.577392578125,-7.373931884765625,175.9,964.0,Extremely Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-08 12:00:00,12.7,53.5,27.16,1008.3,-0.6652069091796875,-7.0205078125,166.7,970.0,Extremely Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-08 15:00:00,12.6,52.8,27.53,1009.9,0.853912353515625,-8.403350830078125,166.7,970.0,Extremely Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-08 18:00:00,12.5,52.3,27.56,1010.8,0.457183837890625,-7.9514007568359375,166.7,970.0,Extremely Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-08 21:00:00,12.4,51.6,28.2,1009.6,1.18817138671875,-9.787063598632812,166.7,970.0,Extremely Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-09 00:00:00,12.3,50.9,27.63,1008.9,10.026473999023438,-3.256088256835937,157.4,974.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-09 03:00:00,12.2,50.2,27.35,1011.3,6.753662109375,-6.47247314453125,148.2,976.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-09 06:00:00,12.3,49.6,27.44,1013.0,7.5421142578125,-3.3537750244140625,148.2,978.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-09 09:00:00,12.3,48.9,27.44,1010.7,9.882919311523438,3.7390289306640634,138.9,980.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-09 12:00:00,12.5,48.3,27.57,1009.2,7.634857177734375,5.3419036865234375,129.6,982.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-09 15:00:00,12.5,48.0,27.57,1010.6,4.242965698242188,4.758224487304688,120.4,986.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-09 18:00:00,12.6,47.6,27.57,1012.6,-1.4473876953125,4.228240966796875,120.4,988.0,Very Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-09 21:00:00,12.7,47.3,27.73,1011.9,-4.99639892578125,3.091552734375,111.1,990.0,Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-10 00:00:00,12.9,47.0,28.08,1010.9,-5.43011474609375,1.7795257568359375,92.6,996.0,Severe Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-10 03:00:00,13.0,46.8,28.08,1012.0,-5.886444091796875,2.139739990234375,74.1,998.0,Cyclonic Storm,False
2015309N14067,2015,MEGH,AS,2015-11-10 06:00:00,13.3,46.6,27.98,1013.8,-6.166763305664063,1.5585479736328125,55.6,1003.0,Deep Depression,True
2015309N14067,2015,MEGH,AS,2015-11-10 09:00:00,13.5,46.6,27.85,1011.6,-4.762954711914063,1.6241912841796875,51.9,1004.0,Deep Depression,True
2015309N14067,2015,MEGH,AS,2015-11-10 12:00:00,13.7,46.6,27.55,1009.9,-3.827713012695313,0.6766815185546875,46.3,1005.0,Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-08 03:00:00,10.7,83.7,29.36,1008.1,-4.0999298095703125,3.95770263671875,46.3,1003.0,Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-08 06:00:00,10.8,83.2,29.48,1006.9,-2.591400146484375,4.96710205078125,46.3,1003.0,Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-08 09:00:00,10.9,82.8,29.41,1004.2,-3.338623046875,4.237396240234375,46.3,1003.0,Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-08 12:00:00,11.0,82.5,29.42,1004.7,1.4344024658203125,7.70703125,46.3,1002.0,Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-08 15:00:00,11.1,82.0,29.44,1006.7,-0.153900146484375,8.438446044921875,51.9,1001.0,Deep Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-08 18:00:00,11.2,81.4,29.37,1005.1,-1.984222412109375,9.783950805664062,55.6,1000.0,Deep Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-08 21:00:00,11.3,81.0,29.35,1002.0,3.36785888671875,5.517623901367188,55.6,1000.0,Deep Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-09 00:00:00,11.4,80.7,29.37,1000.8,3.232528686523437,0.6228179931640625,55.6,999.0,Deep Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-09 03:00:00,11.6,80.3,29.39,1003.8,8.295654296875,1.89178466796875,55.6,998.0,Deep Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-09 06:00:00,11.7,80.1,29.43,1002.2,3.0880126953125,-0.5197906494140625,55.6,996.0,Deep Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-09 09:00:00,11.9,80.0,29.41,998.7,-0.7235260009765625,-0.1711273193359375,55.6,996.0,Deep Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-09 12:00:00,12.1,80.0,29.41,999.9,2.857513427734375,0.5215911865234375,55.6,996.0,Deep Depression,True
2015312N11084,2015,UNNAMED,BB,2015-11-09 15:00:00,12.3,80.0,,1002.2,-0.1046905517578125,0.1625213623046875,55.6,997.0,Deep Depression,False
2015312N11084,2015,UNNAMED,BB,2015-11-09 18:00:00,12.4,79.9,,1002.9,-1.2364501953125,2.841522216796875,55.6,998.0,Deep Depression,False
2015312N11084,2015,UNNAMED,BB,2015-11-09 21:00:00,12.4,79.8,,1001.4,-1.60772705078125,2.521240234375,55.6,999.0,Deep Depression,False
2015312N11084,2015,UNNAMED,BB,2015-11-10 00:00:00,12.4,79.6,,1001.9,-1.56390380859375,-4.333755493164063,55.6,1000.0,Deep Depression,False
2015312N11084,2015,UNNAMED,BB,2015-11-10 03:00:00,12.4,79.3,,1005.1,0.132110595703125,-3.750885009765625,37.0,1002.0,Depression,False
2016138N10081,2016,ROANU,BB,2016-05-17 03:00:00,10.5,81.0,30.92,1000.4,0.5609283447265625,-3.4547882080078125,46.3,1000.0,Depression,True
2016138N10081,2016,ROANU,BB,2016-05-17 06:00:00,10.8,81.1,31.0,999.9,5.021392822265625,-3.97491455078125,46.3,999.0,Depression,True
2016138N10081,2016,ROANU,BB,2016-05-17 09:00:00,11.2,81.1,31.01,996.6,5.091583251953125,-0.0534515380859375,46.3,999.0,Depression,True
2016138N10081,2016,ROANU,BB,2016-05-17 12:00:00,11.7,81.1,30.85,996.2,-1.8608245849609373,-5.353759765625,46.3,998.0,Depression,True
2016138N10081,2016,ROANU,BB,2016-05-17 15:00:00,12.1,81.1,30.86,997.7,-1.3555755615234375,-2.71746826171875,46.3,998.0,Depression,True
