cyclone_id,season,name,basin,subbasin,nature,timestamp,latitude,longitude,wind_speed_kmh,pressure_hpa,category,year,month,z_500,u_500,v_500,u_700,v_700
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-26 00:00:00,18.3,87.3,74.1,994.0,Cyclonic Storm,2021,9,5807.90203586342,-7.0391998291015625,6.7052459716796875,2.1967926025390625,5.1592559814453125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-26 03:00:00,18.4,86.5,74.1,994.0,Cyclonic Storm,2021,9,5817.307324621558,-7.4680023193359375,11.682403564453125,-3.459716796875,11.065338134765625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-26 06:00:00,18.5,86.0,83.3,992.0,Cyclonic Storm,2021,9,5803.158762166489,-1.7101898193359375,10.926544189453125,-6.076904296875,7.428619384765625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-26 09:00:00,18.4,85.3,83.3,992.0,Cyclonic Storm,2021,9,5799.650301071212,-16.471221923828125,6.50982666015625,-6.3184814453125,9.932571411132812
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-26 12:00:00,18.4,84.6,83.3,992.0,Cyclonic Storm,2021,9,5790.880741639602,-12.879425048828125,4.52154541015625,-4.6544189453125,-0.7529754638671875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-26 15:00:00,18.3,83.9,83.3,992.0,Cyclonic Storm,2021,9,5786.451349339479,-6.179656982421875,15.209136962890625,-9.338455200195312,20.738983154296875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-26 18:00:00,18.3,83.4,64.8,994.0,Cyclonic Storm,2021,9,5771.996872020517,-9.064422607421875,1.795074462890625,-9.369705200195312,-2.552032470703125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-26 21:00:00,18.2,82.9,55.6,996.0,Deep Depression,2021,9,5765.9160174473445,-4.7953948974609375,15.19354248046875,-15.272369384765625,15.3507080078125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-27 00:00:00,18.2,82.6,55.6,996.0,Deep Depression,2021,9,5750.87520330592,-5.1782073974609375,10.52362060546875,-21.332916259765625,9.5499267578125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-27 03:00:00,18.2,82.2,55.6,996.0,Deep Depression,2021,9,5796.922958528142,-2.115997314453125,15.8377685546875,-8.02703857421875,23.398895263671875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-27 06:00:00,18.5,81.7,55.6,996.0,Deep Depression,2021,9,5779.740740339464,-7.028106689453125,13.5604248046875,-11.32781982421875,17.098114013671875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,TS,2021-09-27 09:00:00,18.6,80.8,51.9,997.0,Deep Depression,2021,9,5768.877576058083,-2.421417236328125,13.040725708007812,5.4006500244140625,17.941390991210938
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,MX,2021-09-27 12:00:00,18.8,80.0,46.3,998.0,Depression,2021,9,5759.725623046606,-4.720245361328125,-0.2366180419921875,-11.458724975585938,-2.4882965087890625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,MX,2021-09-27 15:00:00,18.9,79.5,46.3,998.0,Depression,2021,9,5787.851865825741,0.861572265625,4.1854705810546875,-2.4440460205078125,5.8922882080078125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,MX,2021-09-27 18:00:00,19.1,79.2,46.3,998.0,Depression,2021,9,5787.749894204443,1.498291015625,0.1874237060546875,-4.7194366455078125,-2.4182586669921875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,MX,2021-09-27 21:00:00,19.2,78.8,46.3,998.0,Depression,2021,9,5779.128113958386,-3.4386749267578125,6.76019287109375,4.9456939697265625,5.6838226318359375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,BB,MX,2021-09-28 00:00:00,19.5,78.3,46.3,998.0,Depression,2021,9,5775.8395291715315,-2.2746124267578125,2.59222412109375,-0.0367279052734375,-0.9275054931640625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,MX,2021-09-28 03:00:00,19.8,77.8,37.0,999.0,Depression,2021,9,5815.585756858866,3.9721527099609375,4.1024169921875,2.1945953369140625,9.276016235351562
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,DS,2021-09-28 06:00:00,20.1,77.5,,,,2021,9,5812.093228829417,3.6108245849609375,2.3836669921875,-2.1139984130859375,5.0924224853515625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,DS,2021-09-28 09:00:00,20.3,77.0,,,,2021,9,5811.146008065955,0.7931976318359375,4.0635833740234375,5.1150665283203125,4.226531982421875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,DS,2021-09-28 12:00:00,20.5,76.5,,,,2021,9,5807.1946077406665,3.2697601318359375,2.1905364990234375,1.8767852783203125,3.095672607421875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,DS,2021-09-28 15:00:00,20.7,75.9,,,,2021,9,5832.165705159255,-3.953094482421875,7.572113037109375,6.6297607421875,7.8395233154296875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,DS,2021-09-28 18:00:00,20.9,75.3,,,,2021,9,5825.690507206845,2.722686767578125,3.243988037109375,6.1844482421875,2.5426483154296875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,DS,2021-09-28 21:00:00,21.2,74.7,,,,2021,9,5817.584161640316,-0.027099609375,5.7770843505859375,-0.8186187744140625,10.444015502929688
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,DS,2021-09-29 00:00:00,21.5,74.1,,,,2021,9,5813.326846451133,-1.548583984375,6.5348968505859375,-1.5686187744140625,12.313156127929688
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,DS,2021-09-29 03:00:00,21.9,73.3,,,,2021,9,5830.762400386473,1.496246337890625,17.093093872070312,-8.655624389648438,16.634841918945312
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-29 06:00:00,22.2,72.6,,,,2021,9,5816.282430162186,-8.480316162109375,6.6223907470703125,-10.348983764648438,3.2793731689453125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-29 09:00:00,22.4,72.0,,,,2021,9,5808.072121341131,-3.370941162109375,10.827392578125,0.0792999267578125,4.8322296142578125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-29 12:00:00,22.6,71.5,,,,2021,9,5804.783536554277,1.910308837890625,8.901611328125,0.5578155517578125,2.6212921142578125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-29 15:00:00,22.7,70.8,,,,2021,9,5823.710823777743,0.2774200439453125,10.020614624023438,4.6236724853515625,9.717041015625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-29 18:00:00,22.7,70.1,,,,2021,9,5819.173086629991,-1.3612518310546875,0.7315521240234375,-0.9681243896484375,0.810791015625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-29 21:00:00,22.7,69.6,,,,2021,9,5805.253163669551,-2.87396240234375,8.396987915039062,-2.572174072265625,17.738922119140625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-30 00:00:00,22.6,69.3,46.3,998.0,Depression,2021,9,5801.072327196342,2.32525634765625,3.8423004150390625,2.328216552734375,12.961578369140625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-30 03:00:00,22.6,68.7,46.3,998.0,Depression,2021,9,5821.367468121122,2.4156036376953125,13.315261840820312,0.1396026611328125,11.81878662109375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-30 06:00:00,22.6,68.3,46.3,998.0,Depression,2021,9,5817.51803941713,1.2359161376953125,4.5418243408203125,3.4657745361328125,7.56683349609375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-30 09:00:00,22.8,67.7,46.3,,Depression,2021,9,5798.395173810629,3.3873291015625,6.6246337890625,4.012359619140625,15.742233276367188
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-30 12:00:00,22.9,67.2,46.3,998.0,Depression,2021,9,5793.577014704309,-1.2239990234375,-1.7113037109375,1.805328369140625,8.316452026367188
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-30 15:00:00,22.9,66.8,51.9,,Deep Depression,2021,9,5809.383412658757,4.1706390380859375,3.3395538330078125,1.665252685546875,11.21575927734375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-30 18:00:00,23.0,66.4,55.6,996.0,Deep Depression,2021,9,5809.230455226811,5.0847015380859375,0.3473663330078125,2.846893310546875,6.50677490234375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-09-30 21:00:00,23.0,65.9,61.1,,Deep Depression,2021,9,5813.3093200787225,4.4030609130859375,-7.1116180419921875,2.413299560546875,-3.76666259765625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-01 00:00:00,23.1,65.4,64.8,995.0,Cyclonic Storm,2021,10,5782.717435362739,5.53424072265625,-0.2991943359375,4.6452789306640625,1.4748077392578125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-01 03:00:00,23.1,64.9,74.1,994.0,Cyclonic Storm,2021,10,5818.297564662755,10.446319580078125,9.266403198242188,8.971237182617188,11.616592407226562
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-01 06:00:00,23.2,64.6,83.3,992.0,Cyclonic Storm,2021,10,5809.222090367251,6.799835205078125,-5.0441436767578125,3.2212371826171875,-3.9146575927734375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-01 09:00:00,23.3,64.2,83.3,991.0,Cyclonic Storm,2021,10,5808.2537582915675,12.150543212890625,15.248214721679688,11.638534545898438,7.142669677734375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-01 12:00:00,23.5,63.9,101.9,987.0,Severe Cyclonic Storm,2021,10,5782.429445197902,12.011871337890625,11.916183471679688,10.835800170898438,5.800872802734375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-01 15:00:00,23.6,63.5,101.9,986.0,Severe Cyclonic Storm,2021,10,5807.500920931205,11.250732421875,21.378463745117188,9.304122924804688,9.038650512695312
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-01 18:00:00,23.7,63.2,111.1,984.0,Severe Cyclonic Storm,2021,10,5782.109987228055,4.528076171875,10.831588745117188,2.2123260498046875,5.4214630126953125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-01 21:00:00,23.8,62.8,111.1,984.0,Severe Cyclonic Storm,2021,10,5791.500537900302,4.3387603759765625,19.847412109375,2.1193389892578125,11.10552978515625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-02 00:00:00,23.8,62.5,111.1,984.0,Severe Cyclonic Storm,2021,10,5779.187464628594,5.0731353759765625,12.191162109375,4.0724639892578125,6.16217041015625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-02 03:00:00,24.0,62.1,111.1,984.0,Severe Cyclonic Storm,2021,10,5819.16950169018,0.609832763671875,19.51177978515625,-2.456390380859375,14.251968383789062
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-02 06:00:00,24.1,61.7,111.1,984.0,Severe Cyclonic Storm,2021,10,5807.034878755742,2.094207763671875,12.83599853515625,-1.557952880859375,9.650405883789062
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-02 09:00:00,24.2,61.3,111.1,984.0,Severe Cyclonic Storm,2021,10,5818.938073909031,-5.5763092041015625,13.262298583984375,0.8521575927734375,12.462844848632812
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-02 12:00:00,24.4,60.9,111.1,984.0,Severe Cyclonic Storm,2021,10,5807.46626651303,-10.072402954101562,14.098236083984375,-5.3333892822265625,6.3847198486328125
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-02 15:00:00,24.4,60.5,111.1,984.0,Severe Cyclonic Storm,2021,10,5842.250937501593,-4.9046478271484375,17.87274169921875,-7.55419921875,11.791885375976562
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-02 18:00:00,24.3,60.1,111.1,984.0,Severe Cyclonic Storm,2021,10,5830.090821661832,-7.0335540771484375,12.15203857421875,-5.79638671875,6.1043853759765625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-02 21:00:00,24.3,59.7,111.1,984.0,Severe Cyclonic Storm,2021,10,5816.619414504444,2.00091552734375,15.0426025390625,-4.937774658203125,12.714523315429688
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-03 00:00:00,24.2,59.5,111.1,984.0,Severe Cyclonic Storm,2021,10,5808.7421067591895,1.62982177734375,9.2320556640625,-6.580352783203125,8.228195190429688
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-03 03:00:00,24.1,59.1,111.1,984.0,Severe Cyclonic Storm,2021,10,5840.580355549551,6.7147064208984375,9.407363891601562,3.8725738525390625,7.0496063232421875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-03 06:00:00,24.1,58.8,111.1,984.0,Severe Cyclonic Storm,2021,10,5836.858391372181,5.3963470458984375,4.1827545166015625,4.3022613525390625,0.6687469482421875
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-03 09:00:00,24.1,58.4,111.1,984.0,Severe Cyclonic Storm,2021,10,5840.587127102528,6.2195587158203125,7.44244384765625,-1.24072265625,8.927337646484375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-03 12:00:00,24.0,58.1,111.1,984.0,Severe Cyclonic Storm,2021,10,5834.953195025824,2.8113555908203125,-1.64349365234375,2.43701171875,-3.877349853515625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-03 15:00:00,24.0,57.8,111.1,984.0,Severe Cyclonic Storm,2021,10,5859.296131324153,1.993316650390625,2.315399169921875,-2.9271697998046875,11.1236572265625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-03 18:00:00,23.9,57.6,101.9,986.0,Severe Cyclonic Storm,2021,10,5857.052755655602,-0.190277099609375,-0.792022705078125,-5.0560760498046875,7.6998291015625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-03 21:00:00,23.8,57.3,101.9,988.0,Severe Cyclonic Storm,2021,10,5858.108719593338,-5.171295166015625,6.8804779052734375,-10.3721923828125,7.447662353515625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-04 00:00:00,23.7,56.9,74.1,994.0,Cyclonic Storm,2021,10,5855.890836830111,-5.835357666015625,7.2593841552734375,-8.6221923828125,7.789459228515625
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-04 03:00:00,23.5,56.5,55.6,998.0,Deep Depression,2021,10,5878.393902351976,0.1872711181640625,11.394561767578125,-10.891021728515625,5.6608734130859375
2021267N18094,2021,GULAB:SHAHEEN-GU,NI,AS,TS,2021-10-04 06:00:00,23.4,56.1,37.0,1000.0,Depression,2021,10,5868.477162180766,0.5818023681640625,11.279327392578125,-11.814849853515625,3.8561859130859375
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-07 03:00:00,14.0,67.5,46.3,1002.0,Depression,2021,10,5861.845023529952,0.4141082763671875,-0.9725494384765625,-3.55010986328125,-4.7412872314453125
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-07 06:00:00,14.2,67.2,46.3,1002.0,Depression,2021,10,5863.55304818669,-0.9335479736328125,-2.5526275634765625,-4.75909423828125,-4.8574981689453125
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-07 09:00:00,14.3,67.1,46.3,1002.0,Depression,2021,10,5840.793460304997,3.9163970947265625,-5.48382568359375,-6.374542236328125,-7.7923126220703125
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-07 12:00:00,14.3,67.0,46.3,1002.0,Depression,2021,10,5840.793460304997,3.9163970947265625,-5.48382568359375,-6.374542236328125,-7.7923126220703125
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-07 15:00:00,14.4,66.9,46.3,1002.0,Depression,2021,10,5857.81435620217,1.236785888671875,-4.8136444091796875,1.1577301025390625,-4.243316650390625
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-07 18:00:00,14.5,66.8,46.3,1002.0,Depression,2021,10,5858.324214308658,1.750457763671875,-5.1476287841796875,0.5659332275390625,-4.608551025390625
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-07 21:00:00,14.5,66.7,46.3,1002.0,Depression,2021,10,5841.2595024804605,1.0423583984375,3.63348388671875,-0.9972076416015625,-3.083770751953125
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-08 00:00:00,14.6,66.6,46.3,1002.0,Depression,2021,10,5840.775137279295,0.6419677734375,2.89910888671875,-0.8507232666015625,-2.800567626953125
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-08 03:00:00,14.7,66.4,46.3,1002.0,Depression,2021,10,5870.583513483198,1.9216156005859375,3.8206024169921875,0.8108673095703125,-3.2860565185546875
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-08 06:00:00,14.7,66.2,46.3,1002.0,Depression,2021,10,5871.322807737607,1.5348968505859375,2.7639617919921875,0.6350860595703125,-3.3173065185546875
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-08 09:00:00,14.7,66.0,46.3,1003.0,Depression,2021,10,5847.795644409661,3.05084228515625,4.2942047119140625,2.5692901611328125,-2.8672027587890625
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-08 12:00:00,14.6,65.9,46.3,1003.0,Depression,2021,10,5848.432967042772,3.00787353515625,4.5012359619140625,3.1688995361328125,-2.5996246337890625
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-08 15:00:00,14.5,65.8,46.3,1003.0,Depression,2021,10,5872.568375158694,3.586334228515625,2.731292724609375,3.634918212890625,-2.724700927734375
2021280N14068,2021,UNNAMED,NI,AS,TS,2021-10-08 18:00:00,14.5,65.8,46.3,1003.0,Depression,2021,10,5872.568375158694,3.586334228515625,2.731292724609375,3.634918212890625,-2.724700927734375
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-08 06:00:00,7.4,90.1,,,,2021,11,5845.7749333360525,-17.6978759765625,2.7971954345703125,-11.275665283203125,0.125762939453125
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-08 09:00:00,7.7,89.8,,,,2021,11,5842.95438235789,-15.254745483398438,2.9819183349609375,-10.631927490234375,0.6061248779296875
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-08 12:00:00,8.0,89.4,,,,2021,11,5843.336775937757,-15.045761108398438,2.9584808349609375,-11.134857177734375,1.0787811279296875
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-08 15:00:00,8.1,89.0,,,,2021,11,5848.638105265305,-12.367324829101562,1.947998046875,-11.062606811523438,1.5819549560546875
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-08 18:00:00,8.2,88.6,,,,2021,11,5850.601058975288,-12.752090454101562,1.276123046875,-10.593856811523438,1.8124237060546875
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-08 21:00:00,8.4,88.2,,,,2021,11,5839.032856531027,-11.792190551757812,2.160980224609375,-11.57818603515625,0.5935516357421875
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-09 00:00:00,8.5,87.9,,,,2021,11,5839.746657880112,-11.614456176757812,2.094573974609375,-10.83013916015625,0.0818328857421875
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-09 03:00:00,8.6,87.8,,,,2021,11,5842.764380547894,-7.4924468994140625,2.70172119140625,-5.5765228271484375,-0.130645751953125
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-09 06:00:00,8.7,87.8,,,,2021,11,5843.248745749059,-8.767837524414062,2.23101806640625,-6.7952728271484375,-0.947052001953125
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-09 09:00:00,8.8,87.7,,,,2021,11,5837.602067219693,-6.8018035888671875,4.8875732421875,-3.2223358154296875,1.461822509765625
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-09 12:00:00,9.0,87.5,,,,2021,11,5837.500095598395,-8.391647338867188,4.7020263671875,-5.2731170654296875,0.143463134765625
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-09 15:00:00,9.3,87.3,,,,2021,11,5849.003370799407,-2.260528564453125,6.1804046630859375,-1.2292938232421875,4.891510009765625
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-09 18:00:00,9.6,86.9,,,,2021,11,5848.5444985035665,-5.073028564453125,5.5319671630859375,-3.1960906982421875,2.854400634765625
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-09 21:00:00,9.8,86.5,,,,2021,11,5837.152356436704,-0.8023834228515625,3.184295654296875,-1.9425506591796875,7.579803466796875
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-10 00:00:00,9.9,85.9,,,,2021,11,5834.78151624153,-3.2535552978515625,3.045623779296875,-3.0030975341796875,5.626678466796875
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-10 03:00:00,10.1,85.1,,,,2021,11,5848.433763696064,1.211151123046875,5.11920166015625,0.3955230712890625,7.134857177734375
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-10 06:00:00,10.3,84.2,,,,2021,11,5845.680529921024,1.304901123046875,6.05279541015625,-0.3720550537109375,2.787200927734375
2021312N07090,2021,UNNAMED,NI,BB,DS,2021-11-10 09:00:00,10.5,83.5,,,,2021,11,5829.426412816813,5.1327972412109375,7.256805419921875,3.9947357177734375,5.7838897705078125
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-10 12:00:00,10.8,83.1,46.3,1000.0,Depression,2021,11,5825.627969923471,2.0995941162109375,4.743133544921875,2.5084075927734375,3.1413116455078125
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-10 15:00:00,11.4,82.6,46.3,1000.0,Depression,2021,11,5834.523002248475,2.27587890625,5.1175994873046875,3.213897705078125,8.22454833984375
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-10 18:00:00,11.9,82.1,46.3,1000.0,Depression,2021,11,5832.305119485248,-1.66748046875,2.8324432373046875,-1.176727294921875,7.26556396484375
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-10 21:00:00,12.1,81.8,46.3,1000.0,Depression,2021,11,5816.252555663759,2.26727294921875,8.0908203125,8.553924560546875,7.7776336669921875
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-11 00:00:00,12.3,81.6,46.3,1000.0,Depression,2021,11,5814.697488438967,-1.30303955078125,8.5068359375,2.085174560546875,0.6467742919921875
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-11 03:00:00,12.5,81.2,46.3,1000.0,Depression,2021,11,5832.540928859498,0.83258056640625,9.26666259765625,5.525848388671875,9.635360717773438
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-11 06:00:00,12.8,80.8,46.3,1000.0,Depression,2021,11,5828.640514344858,3.01031494140625,8.75689697265625,2.453582763671875,0.9752044677734375
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-11 09:00:00,12.9,80.4,46.3,1000.0,Depression,2021,11,5820.988659481067,-2.914093017578125,4.796875,-8.085494995117188,6.9339447021484375
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-11 12:00:00,13.0,80.1,46.3,1000.0,Depression,2021,11,5819.204156108355,-1.962921142578125,3.142578125,-8.054244995117188,2.3519134521484375
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-11 15:00:00,12.9,79.4,42.6,1000.0,Depression,2021,11,5834.854410017692,-8.999542236328125,1.8684234619140625,-9.473159790039062,0.650848388671875
2021312N07090,2021,UNNAMED,NI,BB,TS,2021-11-11 18:00:00,12.9,78.5,37.0,1000.0,Depression,2021,11,5833.401314414199,-7.698760986328125,0.2961578369140625,-11.539566040039062,-4.106964111328125
2021322N11082,2021,UNNAMED,NI,BB,TS,2021-11-18 03:00:00,11.0,82.3,46.3,1000.0,Depression,2021,11,5848.954774948632,-5.92041015625,11.594268798828125,1.2272796630859375,4.6627044677734375
2021322N11082,2021,UNNAMED,NI,BB,TS,2021-11-18 06:00:00,11.2,81.7,46.3,1000.0,Depression,2021,11,5846.30351279489,-7.39501953125,11.684112548828125,-2.4875640869140625,4.3111419677734375
2021322N11082,2021,UNNAMED,NI,BB,TS,2021-11-18 09:00:00,11.5,81.2,46.3,1000.0,Depression,2021,11,5823.808812132584,-5.2340545654296875,10.273452758789062,1.7714691162109375,3.6900634765625
2021322N11082,2021,UNNAMED,NI,BB,TS,2021-11-18 12:00:00,11.8,80.9,46.3,1000.0,Depression,2021,11,5822.636138487659,-5.8942108154296875,9.957046508789062,-0.9707183837890625,4.1148681640625
2021322N11082,2021,UNNAMED,NI,BB,TS,2021-11-18 15:00:00,12.0,80.7,46.3,1000.0,Depression,2021,11,5843.270255387926,-4.7095794677734375,12.831863403320312,-3.3212738037109375,6.76947021484375
2021322N11082,2021,UNNAMED,NI,BB,TS,2021-11-18 18:00:00,12.2,80.5,46.3,1000.0,Depression,2021,11,5841.205330056646,-4.6236419677734375,13.134597778320312,-6.0868988037109375,6.26654052734375
2021322N11082,2021,UNNAMED,NI,BB,TS,2021-11-18 21:00:00,12.3,80.3,46.3,1000.0,Depression,2021,11,5821.667806411976,-5.7584381103515625,7.9449310302734375,4.7276763916015625,7.7388763427734375
2021322N11082,2021,UNNAMED,NI,BB,TS,2021-11-19 00:00:00,12.5,80.0,46.3,1000.0,Depression,2021,11,5820.597104388349,-4.9693756103515625,7.8375091552734375,-2.9520111083984375,4.6304779052734375
2021322N11082,2021,UNNAMED,NI,BB,TS,2021-11-19 03:00:00,12.7,79.7,37.0,1002.0,Depression,2021,11,5843.93506255959,-7.002960205078125,8.966949462890625,2.0628662109375,7.0922698974609375
2021335N08096,2021,JAWAD,NI,BB,DS,2021-11-30 18:00:00,8.4,96.3,,,,2021,11,5847.419624056126,-8.121673583984375,0.3359222412109375,-7.0581512451171875,0.7601318359375
2021335N08096,2021,JAWAD,NI,BB,DS,2021-11-30 21:00:00,8.0,96.1,,,,2021,11,5849.255113239486,-1.201751708984375,4.4960784912109375,-4.5854949951171875,-0.4195556640625
2021335N08096,2021,JAWAD,NI,BB,DS,2021-12-01 00:00:00,7.8,95.7,,,,2021,12,5842.477187036348,3.2388916015625,10.14715576171875,-0.4385833740234375,3.207916259765625
2021335N08096,2021,JAWAD,NI,BB,DS,2021-12-01 03:00:00,7.8,94.9,,,,2021,12,5854.6831104403645,3.4565277099609375,4.4750823974609375,1.340484619140625,4.7116241455078125
2021335N08096,2021,JAWAD,NI,BB,DS,2021-12-01 06:00:00,8.0,94.0,,,,2021,12,5853.102550310249,0.8881683349609375,1.9184417724609375,-2.993499755859375,-0.7571258544921875
2021335N08096,2021,JAWAD,NI,BB,DS,2021-12-01 09:00:00,8.1,93.4,,,,2021,12,5848.190386115544,1.8209381103515625,4.7142486572265625,1.0933074951171875,-0.7770538330078125
